	colon_polyA_3	colon_polyA_4	colon_polyA_1	colon_polyA_2	colon_total_3	colon_total_4	colon_total_1	colon_total_2	pbmc_polyA_3	pbmc_polyA_4	pbmc_polyA_1	pbmc_polyA_2	pbmc_total_3	pbmc_total_4	pbmc_total_1	pbmc_total_2
OR4A16	0	0	0	0	0	0	0	0	301	268	152	321	0	0	0	0
OR4A15	0	0	0	0	0	0	0	0	152	75	210	155	0	0	0	0
OR4C15	0	0	0	0	0	0	0	0	303	76	32	0	0	0	0	0
OR4C16	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0
OR4C11	0	0	0	0	0	0	0	0	76	76	227	151	0	0	0	0
OR4P4	0	0	0	0	0	0	0	0	150	150	283	303	0	0	0	0
OR4S2	0	0	0	0	0	0	0	0	0	148	0	104	0	0	0	0
OR4C6	0	0	0	0	0	0	0	0	151	164	304	302	0	0	0	0
OR5D3P	0	0	0	0	0	0	0	0	150	0	142	227	0	0	0	0
OR5D13	0	0	0	0	0	0	0	0	76	75	670	73	0	0	0	0
OR5D14	0	0	0	0	0	0	0	0	174	76	0	225	0	0	0	0
OR5L1	0	0	0	0	0	0	0	0	157	302	315	450	0	0	0	0
OR5D18	0	0	0	0	0	0	0	0	76	76	148	152	0	0	0	0
OR5L2	0	0	0	0	0	0	0	0	527	228	301	665	0	0	0	0
OR5D16	0	0	0	0	0	0	0	0	76	150	75	152	0	0	0	0
TRIM51	0	0	0	0	0	0	0	0	236	592	551	308	0	0	0	0
OR5W2	0	0	0	0	0	0	0	0	358	0	73	152	0	0	0	0
OR5I1	0	0	0	0	0	0	0	0	362	317	301	148	0	0	0	72
OR10AG1	0	0	0	0	0	0	0	0	299	226	150	227	0	0	0	0
OR5F1	0	0	0	0	0	0	0	0	76	150	152	75	54	5	0	0
OR5AS1	0	0	0	0	0	0	0	0	337	428	76	374	0	0	0	0
OR8I2	0	0	0	0	0	0	0	0	152	76	76	302	0	0	0	0
OR8H2	0	0	0	0	0	0	0	0	18	222	129	62	0	0	0	0
OR8H3	0	0	0	0	0	0	0	0	373	147	228	76	0	0	0	0
OR8J3	0	0	0	0	0	0	0	0	76	75	0	151	0	0	0	0
OR8K5	0	0	0	0	0	0	0	0	290	7	0	0	0	0	0	0
OR5J2	0	0	0	0	0	0	0	0	53	170	5	150	0	0	0	0
OR8K3	0	0	0	0	0	0	0	0	0	0	24	150	0	0	0	0
OR8U1	0	0	0	0	0	0	0	0	364	246	226	450	0	0	0	0
OR8U3	0	0	0	0	0	0	0	0	377	530	152	228	0	0	0	0
OR5M9	0	0	0	0	0	0	0	0	74	0	0	76	0	0	0	0
OR5M3	0	0	0	0	0	0	0	0	0	122	0	14	0	0	0	0
OR5M8	0	0	0	0	0	0	0	0	528	76	0	152	0	0	0	0
OR5M11	0	0	0	0	0	0	0	0	0	226	0	76	0	0	0	0
OR5M10	0	0	0	0	0	0	0	0	151	222	0	364	0	0	0	0
OR5M1	0	0	0	0	0	0	0	0	225	254	152	150	0	0	0	0
OR5AP2	0	0	0	0	0	0	0	0	150	528	228	227	0	0	0	0
OR5AR1	0	0	0	0	0	0	0	0	224	218	211	452	0	0	0	0
OR5AK2	0	0	0	0	0	0	0	0	302	151	152	298	0	0	0	0
LRRC55	225	228	304	225	521	1252	830	831	607	879	1430	903	0	0	0	0
APLNR	2184	1737	2918	2864	5707	5471	6988	7090	451	1189	817	898	0	0	304	0
TNKS1BP1	232312	208905	246406	229725	436463	476050	464149	504207	3940	5568	5075	5411	20891	20243	27563	23849
SSRP1	110729	109950	121816	120561	249294	261778	246961	257416	27246	26681	30192	32874	258507	259591	273524	266326
P2RX3	0	0	115	0	64	0	0	228	969	771	813	412	0	0	0	0
PRG3	0	0	0	0	0	0	0	0	238	177	463	278	216	76	0	0
PRG2	261	227	152	290	301	453	748	393	801	980	1103	1575	2944	3243	2954	2224
SLC43A3	16998	16348	17061	18235	31187	33767	33559	36259	15234	12398	15966	14434	127186	123189	125782	126954
RTN4RL2	333	402	504	456	2025	1333	1482	1778	212	421	386	429	767	1139	817	1139
SLC43A1	14122	13070	17307	16021	23119	23781	24843	27737	8011	8881	9781	9499	38608	39149	34728	37830
TIMM10	19126	17115	19087	18129	35574	39701	37381	39884	5854	5356	8015	5571	34820	31657	39540	35723
SMTNL1	793	316	1235	412	438	519	488	658	1947	1314	2048	1809	4051	2656	1699	2777
UBE2L6	48378	48385	51244	47558	112383	121967	128465	130296	22036	30738	35348	29706	558420	547414	566985	553435
SERPING1	29555	28712	29849	31409	318705	360215	345374	358551	2009	2419	2885	3298	74212	72443	67897	71911
YPEL4	1427	1723	1920	1207	3366	3569	3758	3531	3014	1993	3471	2371	6907	5636	6820	7587
CLP1	27327	25015	23208	25515	37325	37350	34447	36455	16417	15420	13157	14265	66933	66851	68589	69609
ZDHHC5	154468	155553	156952	148817	268766	282733	280214	284207	67871	63014	78336	76773	275841	311158	302220	308663
MED19	11818	12661	14216	12421	16259	20408	17343	21820	6319	6049	7799	7721	28441	23824	24257	27048
TMX2	138571	131519	131170	129379	288461	271891	270461	270174	29448	27091	33401	30458	163309	157372	159297	151595
SELENOH	51028	51632	48017	40426	77916	83372	77761	87869	25550	23613	24557	23162	120281	120833	131671	106939
BTBD18	3711	2950	2654	4055	729	225	461	489	7295	5869	6752	6361	795	1314	1005	454
CTNND1	1182262	1156934	1168979	1180565	1629986	1568004	1551471	1593231	44788	44487	49101	46691	120300	120966	111710	119889
OR6Q1	0	0	0	0	0	0	0	0	7	0	46	152	0	0	0	0
OR9I1	0	0	0	49	0	0	0	0	600	166	208	226	0	0	0	0
OR9Q1	0	0	0	0	0	0	0	0	659	369	687	325	0	76	0	0
OR9Q2	0	0	0	0	0	0	0	0	298	105	0	260	0	0	0	0
OR1S2	0	0	0	0	0	0	0	0	299	380	173	378	0	0	0	0
OR1S1	0	0	0	0	0	0	0	0	226	527	600	375	0	0	0	0
OR10Q1	0	0	0	0	0	0	0	75	148	85	39	302	0	0	0	0
OR10W1	0	0	152	0	0	0	0	0	297	151	181	76	0	0	0	0
OR5B17	0	0	0	0	0	0	0	0	75	299	301	225	0	0	0	0
OR5B3	0	0	0	0	0	0	0	0	66	152	73	152	0	0	0	0
OR5B2	0	0	0	0	0	0	0	0	68	369	466	372	0	0	76	0
OR5B12	152	0	0	0	0	0	0	75	76	228	355	227	74	0	17	0
OR5B21	0	0	0	0	0	0	0	0	454	380	496	538	0	76	0	0
LPXN	27952	28686	30898	29555	52276	50676	47582	48784	59480	48877	53868	56065	430767	420086	421809	424583
ZFP91	300468	299780	310017	322376	361513	338520	339174	336416	107343	94216	107534	106834	194997	185459	178960	177522
CNTF	5236	5466	6409	5639	2716	2738	3447	2113	8495	8048	8027	7556	321	1221	279	812
GLYAT	0	0	75	40	0	0	74	110	914	1184	824	830	0	11	226	0
GLYATL2	150	132	74	0	75	151	224	75	334	275	260	151	75	227	58	299
GLYATL1	822	453	152	760	369	678	584	443	1449	1896	1393	1803	46	0	227	82
GLYATL1B	48	0	30	102	0	76	0	0	1463	1561	1305	1107	0	50	204	34
FAM111B	20030	19531	19003	24194	18175	15367	15705	14933	3862	3896	3538	4174	3103	2219	2133	3242
FAM111A	135002	130491	128605	134621	192609	162816	163139	159230	153791	129588	150338	147190	217341	217457	212885	196767
DTX4	124685	122537	133255	134987	225880	235956	235767	233969	21994	24006	27399	25157	74011	67566	67545	69487
MPEG1	143530	132735	143358	144451	181635	159606	163892	166505	248607	233666	295143	288042	1511306	1553316	1505052	1482859
OR5AN1	19	0	0	0	0	0	0	0	228	299	137	227	151	0	152	0
OR5A2	0	0	0	0	0	0	0	0	304	151	227	227	0	0	0	0
OR5A1	0	0	0	0	0	0	0	0	300	529	465	228	0	0	0	150
OR4D6	75	0	0	0	0	76	0	0	198	76	559	0	0	0	0	0
OR4D10	0	0	0	0	0	0	0	0	292	455	377	168	0	0	0	0
OR4D11	0	0	0	0	0	0	0	0	228	76	213	208	152	0	0	0
OR4D9	0	0	0	0	0	0	0	0	151	152	455	300	0	0	0	0
OSBP	190403	182105	194154	178602	366819	346261	338345	338909	59319	61280	57715	61277	126993	139829	129446	130932
PATL1	51022	51149	53454	58572	202854	200689	191503	200894	27262	31017	34354	31014	192531	194327	184227	192742
OR10V1	0	0	0	0	0	0	0	0	452	601	454	345	0	0	0	0
STX3	209399	195229	210347	217347	361155	340114	337620	326731	156795	151592	155843	149648	436229	415377	428850	395986
MRPL16	42135	40670	44295	42190	91417	91606	87686	92442	31700	29564	32150	31152	85158	81938	88312	84827
CBLIF	464	684	659	235	451	378	658	680	2843	2874	2773	2120	379	166	621	75
TCN1	123	158	163	151	143	222	204	0	5901	4042	6388	7089	26602	23468	32849	30122
OOSP4B	0	0	0	0	0	0	0	0	0	0	125	7	0	0	0	0
OOSP2	0	0	0	0	0	0	0	0	353	245	166	375	0	0	76	0
MS4A3	0	0	0	0	76	0	71	0	4423	4528	5196	4209	11988	11819	11147	12122
MS4A2	9741	8127	6082	10616	10741	8850	9237	8622	3469	3999	4050	5499	3223	5676	4200	4452
MS4A6A	135799	141807	131220	137010	197381	171897	173909	173661	204035	192627	203105	201954	493364	449845	463656	444541
MS4A4E	5515	5917	5809	5388	2871	3402	2697	3642	6934	6026	7790	6161	6068	8169	6716	5516
MS4A4A	65447	63592	58628	61660	93590	80426	86424	83238	6656	7562	6423	6807	15652	19956	14753	18659
MS4A7	75582	82911	84008	79255	91613	87746	84636	79500	109805	105699	108626	109523	171401	159702	164883	152980
MS4A6E	25	113	94	69	119	50	147	171	968	480	2268	577	358	478	187	95
MS4A14	5992	6686	6648	4243	5031	6242	4878	7040	28761	27593	26917	26599	81722	88357	87397	84958
MS4A5	132	0	0	51	22	0	0	0	0	48	74	126	288	0	0	0
MS4A1	1690	1961	2149	2358	4596	2642	3971	3773	127193	111689	141394	126443	348173	347640	340669	328052
MS4A12	382	41	152	144	62	105	76	0	127	208	680	170	0	0	0	0
MS4A13	56	292	150	133	0	0	0	0	380	76	300	376	370	0	0	0
MS4A8	319429	307739	305790	298240	732263	773951	743675	761464	3523	4506	4347	4498	9470	7372	8780	8481
MS4A18	624	814	1352	1684	2273	2669	1547	2690	236	250	321	454	0	0	0	0
MS4A15	2441	1902	1927	1792	6203	8048	6162	8483	152	766	889	165	0	0	73	152
MS4A10	201894	198419	205918	203958	443465	457977	471014	482515	1269	2071	2544	1722	6074	6159	5091	4674
CCDC86	8924	8841	9702	12711	33392	43064	39343	46257	3572	3273	5005	4764	50260	48759	48571	48545
PTGDR2	29625	26677	28042	26094	49276	57884	51485	57292	13706	12737	16125	15927	73055	69801	79950	72895
ZP1	897	526	637	741	1134	1850	1507	1501	608	1103	872	1609	586	789	678	150
PRPF19	83983	80999	89904	82675	183078	207825	200318	210328	42824	41595	52792	52042	325278	326528	331229	361351
TMEM109	36454	33069	33595	32820	102276	111032	112262	116688	9812	11275	9292	11044	227139	226215	220390	237626
TMEM132A	6310	5831	7351	5969	8236	9977	10877	9878	5350	5788	5862	6453	10385	2747	1921	2192
SLC15A3	20357	19276	17594	16382	27731	37762	32439	39184	33369	28098	29481	30454	292535	352514	330065	280673
CD6	17697	17509	17352	16218	34881	39391	36987	40957	32388	32751	36175	31071	655016	661283	643231	653050
CD5	9274	7694	8786	8714	17371	18794	16904	16571	18276	22286	27794	22671	362607	373716	365651	393033
VPS37C	43097	45239	42602	40755	107197	116684	114177	123571	5423	5866	5066	5724	116902	118097	117704	113343
PGA3	454	302	378	0	76	0	374	228	1537	1501	2012	1203	2257	2495	3382	3149
PGA4	0	0	0	0	148	74	69	220	841	1082	489	1324	1055	667	444	893
PGA5	74	144	226	168	380	524	465	449	1081	1285	936	621	2544	1337	968	1505
VWCE	2642	2738	3759	3076	8322	13865	8957	11200	1943	2609	1405	2309	82586	83030	86212	92466
DDB1	497740	466410	488264	470500	660476	688167	692782	708100	191134	191604	211007	215007	434467	463736	475141	456804
TKFC	635108	626775	621599	558322	1120009	1336491	1279173	1394772	15100	17289	18518	16803	221222	207914	204137	213440
CYB561A3	81932	82374	88692	84703	137232	152232	161397	164997	30999	36533	42738	39032	347708	361517	366939	372671
TMEM138	40518	39995	38751	34558	72674	73378	74978	71138	30078	29674	30988	28914	111193	114614	105845	100568
TMEM216	8441	11423	10230	7668	22832	22145	24883	22500	8504	8923	8549	8459	52277	49400	51397	47711
CPSF7	97333	94041	97203	106799	285051	298644	294989	308964	36054	36609	38222	38822	423712	442689	408123	428216
SDHAF2	41654	44795	43372	44774	91361	90364	85966	92304	42902	41609	39532	39030	171322	170025	172276	169802
PPP1R32	2365	2956	2856	3114	7017	8734	6689	6567	985	1439	1168	1263	20145	22430	22837	19943
LRRC10B	905	1131	982	1276	1718	1327	1947	2488	303	302	220	152	0	42	0	0
SYT7	10569	10625	8665	9171	25867	24811	30348	28416	868	1314	1657	2093	0	152	777	529
DAGLA	6669	6179	6604	6465	8475	12442	12219	15236	1258	1229	1945	2078	9849	9666	9583	11081
MYRF	59466	53791	54343	53292	188194	204042	208200	213005	4744	5468	5626	5142	10348	10805	12011	11568
TMEM258	45721	46932	43103	36535	103033	111751	104279	113276	18345	18203	19484	17130	125493	112889	115459	119675
FEN1	26287	24203	26133	23795	43618	43758	41180	41891	8971	8612	10498	9494	26816	34086	31646	34508
FADS1	19024	21649	20081	22479	27875	26416	21864	27133	12517	13329	15689	19279	33510	38881	34449	35721
FADS2	21010	18759	20899	19917	33461	37917	37287	39158	14875	13878	17226	16369	113572	117752	101799	114221
FADS3	6714	7437	8134	7195	19692	19242	16622	21860	3540	3754	5188	3339	41752	45061	47460	46082
RAB3IL1	3291	4987	6110	4533	16560	18175	17649	23489	1928	2962	1894	2397	13537	8032	9708	11181
BEST1	552482	530806	573129	581491	4866032	4849843	4672848	4705482	137539	127686	142876	132279	5598701	5145911	5239103	4583559
FTH1	632728	607993	659150	626473	5496949	5847946	5592340	5732514	110454	102905	107897	106064	6566103	6685858	6705916	5876295
INCENP	31038	26195	32209	31045	32396	36481	34160	39001	5744	6503	6678	7062	11948	15717	16386	16408
SCGB1D1	0	0	0	0	0	0	0	0	0	0	21	20	0	0	0	0
SCGB2A1	151	151	0	0	302	148	142	369	0	0	0	14	0	0	258	152
SCGB1D2	76	0	0	0	0	296	76	0	0	72	37	76	0	0	0	0
SCGB2A2	0	0	0	0	0	0	0	0	861	371	1113	555	76	0	0	0
SCGB1D4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASRGL1	11703	10634	12590	11077	18957	21134	21040	23419	7730	6158	8577	8201	26436	28489	29800	31242
SCGB1A1	239	7	0	286	24	0	0	0	405	440	189	195	0	49	100	0
AHNAK	5910959	5444598	6149538	6570903	4960051	4766249	4762222	4784248	2649427	2904248	3058668	2937527	1796458	1856407	1853001	1838544
EEF1G	967750	936555	947472	1065149	1886889	1900784	1871985	1895060	390268	392634	443854	396487	2539097	1948352	2113044	2023719
TUT1	30715	28864	31932	30439	57811	65279	60537	70091	5787	7517	7616	8185	102120	99410	98515	107759
MTA2	156064	144672	148331	139244	209888	225210	224018	227453	76145	72689	83728	78414	484073	497279	499860	503962
EML3	36698	36599	38042	32159	89223	88689	88266	95754	16039	15848	17818	17135	385659	396808	393845	391058
ROM1	4388	4819	4431	3160	6484	6641	6606	7549	876	1329	1346	1570	6992	8280	8270	7441
B3GAT3	19752	23706	22243	22758	46622	57719	55643	61781	8861	8943	10734	10449	168622	161900	171739	158563
GANAB	400832	388422	421771	431513	879965	894086	910252	909559	59810	63404	76727	76242	602778	628415	606685	631111
INTS5	36329	35240	35670	34064	49048	63406	56320	57660	6741	7082	9591	7188	105236	108371	102662	112141
C11orf98	22474	21767	23925	21580	76838	76711	69404	74248	9486	9208	12334	12127	105032	91387	104004	99560
CSKMT	30105	37185	33014	34351	7885	10121	10300	10588	19014	19153	21502	15720	13598	17181	14146	14857
LBHD1	38026	37883	37796	35378	93738	96684	86972	95795	19520	18549	19259	22360	133045	115046	132665	121291
UQCC3	27904	29273	27021	24738	34760	44166	41943	48148	8473	8474	8227	10330	26202	27112	29744	24734
UBXN1	78956	74850	75795	72897	181682	207810	188366	214085	51495	56301	61136	55257	415238	442386	471608	473837
LRRN4CL	7615	6478	5793	5104	12118	12942	10886	11650	1185	1245	633	971	73	304	304	235
GNG3	1827	1301	1698	646	3123	2573	2643	2336	1194	548	1006	729	3030	4107	3478	3451
BSCL2	42895	43218	37148	35615	84721	95673	91749	98609	13434	11944	16378	15017	126803	121803	127326	126714
HNRNPUL2	105285	107512	122830	117039	639515	614417	602384	620298	63405	62127	76947	68071	425286	587780	539920	455028
TTC9C	24799	24585	23155	22696	29929	37141	37474	36557	18808	19281	19922	19286	64357	69730	60783	61641
ZBTB3	23862	21413	23277	21704	15710	14053	16884	17002	6076	6485	6107	6433	25447	29362	26678	25143
POLR2G	31618	32916	37086	33366	77423	77227	80684	74501	35670	33252	37962	36247	212309	198036	214034	193409
TAF6L	34016	28784	28894	22241	36131	44799	43590	45967	9057	7527	8239	8276	45431	43631	44497	44079
TMEM179B	52974	54480	50978	43468	91389	119644	118546	126454	7323	11280	14488	12975	164364	145120	157715	156774
TMEM223	40408	40659	37863	37161	67313	75316	72255	74060	10578	15195	15160	15750	96609	83226	83785	84634
NXF1	59242	56578	64403	59928	262710	279909	279126	288904	61030	63831	73851	67350	624253	636525	616101	661420
STX5	40834	41684	39718	42204	112317	113137	113600	110529	21529	19120	24911	21760	255894	253638	256696	255696
TEX54	16	167	290	342	163	66	152	377	473	151	150	301	732	1464	456	938
WDR74	1158481	1206356	1491909	2900539	61998	63156	81536	63143	324077	332922	630424	287123	119458	118062	121354	118179
SLC3A2	206337	195548	206658	195964	375993	426980	410063	431643	34043	36572	40363	36918	236824	224927	229040	226599
CHRM1	228	228	640	0	1212	755	833	1179	454	951	303	473	0	0	0	0
SLC22A6	0	0	445	36	0	0	0	367	403	358	644	400	0	0	304	0
SLC22A8	0	0	74	76	0	0	0	0	1890	2463	2776	2355	0	0	0	0
SLC22A24	0	0	0	0	0	0	0	0	186	392	104	247	0	0	0	0
SLC22A25	0	0	72	0	0	0	0	72	392	233	462	252	75	0	0	0
SLC22A10	150	48	0	0	76	0	0	0	252	413	399	520	0	0	0	0
SLC22A9	297	0	0	0	0	0	0	0	276	485	389	483	150	0	0	0
PLAAT5	680	451	832	1127	1356	1354	1278	1121	2274	2142	3244	1867	5489	4072	4457	4289
LGALS12	152	152	214	204	150	150	0	76	6770	6578	7978	8476	72678	71286	76831	76295
PLAAT4	103111	92742	95386	85675	197250	214706	201922	209013	31994	32003	33620	31870	301293	284391	305441	295749
PLAAT2	82823	85955	88236	85808	164226	166752	166802	168506	1513	1625	2405	1680	2258	2027	2329	2698
PLAAT3	16841	16493	14565	12501	34110	37498	39863	38673	4330	3696	5711	5001	23717	24460	24679	22046
ATL3	262519	287775	271632	281081	227661	188411	194691	187721	118270	102539	108065	106157	140981	136229	139362	126583
RTN3	124620	113170	110991	127697	387758	347303	343989	347414	118958	108822	110168	103822	1291117	1155577	1166102	1158384
ZFTA	21063	18195	17717	18591	30291	29262	29163	28732	6379	6864	9180	7780	12887	13235	10299	11659
SPINDOC	6515	5741	6911	5514	14903	17795	16379	19630	2096	2532	2669	2737	27704	26071	30652	26868
MARK2	81006	79057	89059	77941	198820	226100	217660	246171	27439	30437	26969	27955	484761	496221	476141	487025
RCOR2	2221	1275	1872	2196	3986	4380	3828	4637	443	1199	795	427	365	451	456	227
NAA40	50826	51399	50859	50351	115450	117296	114643	119491	6310	6981	9361	7533	72236	79395	72459	71323
COX8A	212390	220139	208586	179717	400335	470436	431251	496122	9901	11377	11775	12554	304236	289488	309520	315232
OTUB1	61545	57740	59902	53927	172177	207362	201023	220722	21770	26861	30608	26300	449643	428868	439584	442642
FLRT1	2476	2299	2190	1811	1159	2173	2040	2551	1440	2049	2068	1211	1130	522	1091	530
MACROD1	15344	16490	17308	10761	19753	25264	23053	28086	993	1616	1315	1031	6343	6192	6283	6151
STIP1	80488	78905	81224	78951	153564	155520	151911	155491	39636	42627	49442	42540	291934	287473	290859	295207
FERMT3	43891	42371	41051	38530	68668	83706	76262	83908	47900	44366	52873	50601	1098011	1126991	1118874	1117390
TRPT1	33538	31469	28494	25674	61657	76697	72681	80643	5416	4090	6085	4383	67309	48954	59447	56653
NUDT22	70478	67772	64674	57349	99966	130575	119491	128031	16146	13044	16170	15685	162804	175632	187421	165516
DNAJC4	20654	17538	24522	17490	85008	104847	93460	112460	4410	6038	6044	5113	209825	203070	213971	212487
VEGFB	22988	20734	20598	21779	70391	73856	72586	84894	1835	1288	1426	1616	90657	88256	97707	84801
FKBP2	67675	65449	68832	61020	152012	175911	159231	177250	8417	9801	10902	10473	79402	89031	95741	77842
PPP1R14B	28022	27976	27729	28290	51458	71460	62787	70451	4345	4233	5706	3959	48500	33363	36634	34309
PLCB3	685587	645534	696092	637906	1011775	1162750	1091355	1203066	6872	6124	8456	8298	67526	70990	71360	67215
BAD	40119	37588	33626	30178	52628	68297	62558	71361	9800	10008	9901	10659	65515	64130	67914	61612
GPR137	30082	27832	22987	20824	57740	71700	70452	79234	7916	8265	8744	8549	112708	109534	114974	111992
KCNK4	152	0	0	3	0	0	0	76	74	494	152	285	0	0	13	0
CATSPERZ	76	227	0	71	228	144	0	11	395	101	662	74	148	0	150	152
ESRRA	376840	372832	338993	308207	431611	524736	485695	560734	35889	33532	33383	33271	163565	175452	162328	166586
TRMT112	97078	109244	98598	93814	168460	190421	182995	190914	46581	39850	37737	38332	217910	210318	233784	227613
PRDX5	174413	166271	172302	146334	361861	420419	392470	416561	84125	99980	104039	97335	579980	492290	527456	581706
CCDC88B	48853	39897	43627	38359	63914	75748	68673	75110	86970	83880	119333	108022	1061211	1202139	1207035	1222637
RPS6KA4	48621	47711	47980	41255	72106	86609	80252	86915	16082	13971	17381	16358	305046	300423	300241	291276
SLC22A11	74	70	0	76	76	151	301	75	1723	962	1667	1372	75	0	0	0
SLC22A12	0	0	0	0	0	0	0	0	869	1748	1578	1243	0	0	0	0
NRXN2	1581	1102	1038	1421	2929	3811	3538	4408	2391	3755	2978	3735	2912	2492	2260	1592
RASGRP2	14341	15606	15439	13914	29123	35325	31131	36096	127044	120405	149171	140433	1260382	1313996	1334902	1303550
PYGM	6172	4839	4474	4883	8152	11528	10665	11403	3315	3995	2843	4637	37335	39209	39383	38407
SF1	99605	102753	109145	109561	460927	497427	502289	528484	105064	100545	118224	103601	1272982	1312140	1273960	1234370
MAP4K2	23959	19984	21004	20892	33393	38600	39138	42832	25165	25018	27434	24906	316355	321017	313524	321171
MEN1	23246	25436	23767	23110	86740	94267	104291	101640	3333	4085	5339	3990	148312	146806	145244	147510
CDC42BPG	87052	84605	87889	79850	143510	170782	151383	178595	3978	2739	3146	3190	14195	16174	16341	14211
EHD1	96102	89803	90788	80884	177324	227035	205459	237255	45680	49830	55220	54182	1127586	1172661	1133998	1121292
ATG2A	72076	68736	72494	66144	99890	119159	116314	132002	14905	17816	18152	16739	315807	341358	326530	322846
PPP2R5B	23356	23688	22093	22374	43732	49828	49995	54452	18574	15087	22513	20313	114271	119592	110349	125895
GPHA2	0	268	192	158	0	0	0	0	259	690	455	496	162	454	526	289
MAJIN	74	0	152	0	0	76	29	151	1030	1259	1015	831	525	334	563	513
BATF2	12458	10983	11926	11292	23714	27851	26591	29591	969	795	1222	744	31132	26969	26038	29196
ARL2	42381	42785	41439	32123	73512	94345	85371	101874	11989	7584	10429	10671	92269	87046	89061	86982
SNX15	39709	35177	40074	41363	95140	107559	106434	107549	7277	8515	9334	9544	99253	98671	98682	91831
SAC3D1	6837	7393	6329	6115	11580	14460	14220	15734	1724	1349	1522	883	18481	19191	19025	18955
NAALADL1	253538	253451	257401	220544	530681	637462	609874	665817	8084	9686	10316	9513	51797	55174	56788	54587
